Nome do Produto;Descricao do Produto;Fabricante;Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;ID Subcategoria
"Adventure Works 52"" LCD HDTV X790W White";52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel;Adventure Works;Adventure Works;Luxo;527,53;1592,2;163;9
"Adventure Works 52"" LCD HDTV X790W Brown";52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel;Adventure Works;Adventure Works;Luxo;527,53;1592,2;164;9
SV 22xDVD X680 Black;Type:  22xDVD Playback, Line-In Recording - Satellite Link Recording.;Southridge Video;Southridge Video;Luxo;55,99;169;172;10
SV 22xDVD X680 Silver;Type: 22xDVD Playback, line-in recording-satellite link recording;Southridge Video;Southridge Video;Luxo;55,99;169;185;10
Litware Home Theater System 7.1 Channel X711 Black;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);Litware, Inc.;Litware;Luxo;367,43;1109;204;11
Litware Home Theater System 7.1 Channel X711 Silver;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);Litware, Inc.;Litware;Luxo;367,43;1109;220;11
Litware Home Theater System 7.1 Channel X711 Brown;660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven);Litware, Inc.;Litware;Luxo;367,43;1109;236;11
WWI Projector 1080p DLP86 Silver;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Wide World Importers;Wide World Importers;Luxo;827,97;2499;634;19
A. Datum Super-zoom Digital Camera X300 Black;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;950;23
A. Datum Consumer Digital Camera E100 Black;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;951;23
The Phone Company PDA Wifi 3.7-inch M250 Black;Genuine leather and great looks;The Phone Company;The Phone Company;Luxo;142,56;310;1521;32
The Phone Company PDA Wifi 4.7-inch L290 Black;The sensitive slanted stylus tip gives you smooth navigation;The Phone Company;The Phone Company;Luxo;125,9;380;1522;32
The Phone Company PDA Phone 3.7 inches M340 Black;Opera 8 web browser supports adobe flash 9 browser plug in;The Phone Company;The Phone Company;Luxo;151,76;330;1524;32
The Phone Company PDA Phone 4.7 inches L360 Black;Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots;The Phone Company;The Phone Company;Luxo;133,19;402;1525;32
The Phone Company PDA Phone Unlocked 4.7 inches L550 Black;With 3MB Memory and 6-line backlit display;The Phone Company;The Phone Company;Luxo;100,06;302;1528;32
The Phone Company PDA Handheld 4.7 inch L650 Black;256 MB flash memory expands via two memory card slots;The Phone Company;The Phone Company;Luxo;128,88;389;1531;32
Fabrikam Independent Filmmaker 1'' 25mm X400 Black;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Luxo;530,11;1600;1156;27
"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Luxo;523,49;1580;1157;27
Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Luxo;516,86;1560;1158;27
"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Luxo;503,61;1520;1159;27
Adventure Works Desktop PC2.33 XD233 Brown;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Adventure Works;Adventure Works;Luxo;321,05;969;428;17
Adventure Works Desktop PC2.33 XD233 White;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Adventure Works;Adventure Works;Luxo;321,05;969;433;17
Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey;21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset;Proseware, Inc.;Proseware;Luxo;75,54;228;690;20
Proseware Slim-Design Fax Machine with Answering System X180 Grey;22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner;Proseware, Inc.;Proseware;Luxo;78,19;236;691;20
Proseware High-Performance Business-Class Laser Fax X200 Grey;17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax;Proseware, Inc.;Proseware;Luxo;82,17;248;692;20
Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey;Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in;Proseware, Inc.;Proseware;Luxo;75,87;229;693;20
A. Datum Super-zoom Digital Camera X300 Pink;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;978;23
A. Datum Consumer Digital Camera E100 Pink;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;979;23
SV Car Video LCD9.2W X9280 Black;"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions";Southridge Video;Southridge Video;Luxo;330,99;999;302;13
SV Car Video LCD9.2W X9281 Black;"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio";Southridge Video;Southridge Video;Luxo;287,92;869;303;13
SV Car Video LCD9.2W X9280 Silver;"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions";Southridge Video;Southridge Video;Luxo;330,99;999;318;13
SV Car Video LCD9.2W X9281 Silver;"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio";Southridge Video;Southridge Video;Luxo;287,92;869;319;13
WWI Desktop PC2.33 X2330 Brown;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Wide World Importers;Wide World Importers;Luxo;304,48;919;450;17
WWI Desktop PC2.33 X2330 White;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Wide World Importers;Wide World Importers;Luxo;304,48;919;455;17
Proseware LCD24 X300 Black;24 inches HD display, 160° horizontal and vertical viewing angles;Proseware, Inc.;Proseware;Luxo;271,35;819;461;18
Proseware LCD24W X300 Black;24 widescreen HD display, 1920 x 1200 maximum resolutions;Proseware, Inc.;Proseware;Luxo;287,92;869;462;18
Fabrikam SLR Camera X147 Silver;Compact 3x zoom lens covering the most frequently used focal range;Fabrikam, Inc.;Fabrikam;Luxo;213,7;645;1112;24
WWI LCD24 X300 Black;24 inches HD display, 160° horizontal and vertical viewing angles;Wide World Importers;Wide World Importers;Luxo;271,35;819;517;18
WWI LCD24W X300 Black;24 widescreen HD display, 1920 x 1200 maximum resolutions;Wide World Importers;Wide World Importers;Luxo;287,92;869;518;18
The Phone Company Smart phones Unlocked International M800 Grey;Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go;The Phone Company;The Phone Company;Luxo;142,56;310;1489;32
SV Car Video LCD9.2W X9280 Brown;"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions";Southridge Video;Southridge Video;Luxo;330,99;999;334;13
SV Car Video LCD9.2W X9281 Brown;"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio";Southridge Video;Southridge Video;Luxo;287,92;869;335;13
Adventure Works Laptop19 X1900 Black;320 GB hard drive, 4 GB RAM 19-inches LCD;Adventure Works;Adventure Works;Luxo;430,38;1299;362;15
Adventure Works Laptop19W X1980 White;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Adventure Works;Adventure Works;Luxo;430,38;1299;368;15
Adventure Works Laptop19W X1980 Silver;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Adventure Works;Adventure Works;Luxo;430,38;1299;374;15
WWI Projector 1080p LCD86 White;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Wide World Importers;Wide World Importers;Luxo;760,38;2295;622;19
WWI Projector 1080p DLP86 White;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Wide World Importers;Wide World Importers;Luxo;827,97;2499;623;19
WWI Projector 1080p LCD86 Silver;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Wide World Importers;Wide World Importers;Luxo;760,38;2295;633;19
Adventure Works Laptop19W X1980 Red;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Adventure Works;Adventure Works;Luxo;430,38;1299;380;15
Adventure Works Laptop19W X1980 Blue;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Adventure Works;Adventure Works;Luxo;430,38;1299;386;15
WWI Laptop19W X0196 Black;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Wide World Importers;Wide World Importers;Luxo;430,38;1299;390;15
WWI Laptop19W X0196 White;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Wide World Importers;Wide World Importers;Luxo;430,38;1299;396;15
WWI Laptop19W X0196 Blue;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Wide World Importers;Wide World Importers;Luxo;430,38;1299;402;15
Proseware Laptop19 X910 Black;320 GB hard drive, 4 GB RAM 19-inches LCD;Proseware, Inc.;Proseware;Luxo;430,38;1299;404;15
Proseware Laptop19W X910 White;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;Proseware, Inc.;Proseware;Luxo;430,38;1299;410;15
Adventure Works Desktop PC2.33 XD233 Silver;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Adventure Works;Adventure Works;Luxo;321,05;969;416;17
Adventure Works Desktop PC2.33 XD233 Black;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Adventure Works;Adventure Works;Luxo;321,05;969;422;17
WWI Desktop PC2.33 X2330 Silver;2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors;Wide World Importers;Wide World Importers;Luxo;304,48;919;438;17
WWI Desktop PC2.33 X2330 Black;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;Wide World Importers;Wide World Importers;Luxo;304,48;919;444;17
Proseware LCD24 X300 White;24 Inch HD display, 160° horizontal and vertical viewing angles;Proseware, Inc.;Proseware;Luxo;271,35;819;475;18
Proseware LCD24W X300 White;24 widescreen HD display, 1920 x 1200 maximum resolution;Proseware, Inc.;Proseware;Luxo;287,92;869;476;18
Adventure Works LCD24 X300 Black;24 Inch HD display, 160° horizontal and vertical viewing angles;Adventure Works;Adventure Works;Luxo;271,35;819;489;18
Adventure Works LCD24W X300 Black;24 widescreen HD display, 1920 x 1200 maximum resolutions;Adventure Works;Adventure Works;Luxo;287,92;869;490;18
Adventure Works LCD24 X300 White;24 inches HD display, 160° horizontal and vertical viewing angles;Adventure Works;Adventure Works;Luxo;271,35;819;503;18
Adventure Works LCD24W X300 White;24 inches widescreen HD display, 1920 x 1200 maximum resolutions;Adventure Works;Adventure Works;Luxo;287,92;869;504;18
WWI LCD24 X300 White;24 inches HD display, 160° horizontal and vertical viewing angles;Wide World Importers;Wide World Importers;Luxo;271,35;819;528;18
WWI LCD24W X300 White;24 widescreen HD display, 1920 x 1200 maximum resolution;Wide World Importers;Wide World Importers;Luxo;287,92;869;529;18
Proseware Projector 1080p LCD86 Black;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Proseware, Inc.;Proseware;Luxo;760,38;2295;539;19
Proseware Projector 1080p DLP86 Black;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Proseware, Inc.;Proseware;Luxo;827,97;2499;540;19
Proseware Projector 1080p LCD86 White;1080p high definition projector,1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Proseware, Inc.;Proseware;Luxo;760,38;2295;551;19
Proseware Projector 1080p DLP86 White;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Proseware, Inc.;Proseware;Luxo;827,97;2499;552;19
Proseware Projector 1080p LCD86 Silver;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Proseware, Inc.;Proseware;Luxo;760,38;2295;563;19
Proseware Projector 1080p DLP86 Silver;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Proseware, Inc.;Proseware;Luxo;827,97;2499;564;19
WWI Projector 1080p LCD86 Black;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;Wide World Importers;Wide World Importers;Luxo;760,38;2295;611;19
WWI Projector 1080p DLP86 Black;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;Wide World Importers;Wide World Importers;Luxo;827,97;2499;612;19
Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black;21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset;Proseware, Inc.;Proseware;Luxo;75,54;228;661;20
Proseware Slim-Design Fax Machine with Answering System X180 Black;22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner;Proseware, Inc.;Proseware;Luxo;78,19;236;662;20
Proseware High-Performance Business-Class Laser Fax X200 Black;17.7 x 13.9 x 6.7 inches. 12.8 pounds, high-Performance business-class Laser Fax;Proseware, Inc.;Proseware;Luxo;82,17;248;663;20
Proseware Professional Quality Plain-Paper Fax and Copier X100 Black;Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in;Proseware, Inc.;Proseware;Luxo;75,87;229;664;20
Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White;21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset;Proseware, Inc.;Proseware;Luxo;75,54;228;719;20
Proseware Slim-Design Fax Machine with Answering System X180 White;22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner;Proseware, Inc.;Proseware;Luxo;78,19;236;720;20
Proseware High-Performance Business-Class Laser Fax X200 White;17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax;Proseware, Inc.;Proseware;Luxo;82,17;248;721;20
Proseware Professional Quality Plain-Paper Fax and Copier X100 White;Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in;Proseware, Inc.;Proseware;Luxo;75,87;229;722;20
Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green;22 x 20.3 x 18.1 inches, Fax - Color Inkjet Fax with 5.8 GHz cordless handset;Proseware, Inc.;Proseware;Luxo;75,54;228;738;20
Proseware Slim-Design Fax Machine with Answering System X180 Green;9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined;Proseware, Inc.;Proseware;Luxo;78,19;236;739;20
Proseware High-Performance Business-Class Laser Fax X200 Green;Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies;Proseware, Inc.;Proseware;Luxo;82,17;248;740;20
Proseware Professional Quality Plain-Paper Fax and Copier X100 Green;9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier;Proseware, Inc.;Proseware;Luxo;75,87;229;741;20
SV 500GB USB 2.0 Portable External Hard Drive X405 Pink;Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space;Southridge Video;Southridge Video;Luxo;59,31;179;915;22
SV 500GB USB 2.0 Portable External Hard Drive X405 Blue;Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space;Southridge Video;Southridge Video;Luxo;59,31;179;916;22
SV 500GB USB 2.0 Portable External Hard Drive X405 White;Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space;Southridge Video;Southridge Video;Luxo;59,31;179;917;22
SV 500GB USB 2.0 Portable External Hard Drive X405 Black;Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space;Southridge Video;Southridge Video;Luxo;59,31;179;918;22
A. Datum Super-zoom Digital Camera X300 Grey;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;964;23
A. Datum Consumer Digital Camera E100 Grey;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;965;23
A. Datum Super-zoom Digital Camera X300 Silver;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;992;23
A. Datum Consumer Digital Camera E100 Silver;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;993;23
A. Datum Super-zoom Digital Camera X300 Orange;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;1006;23
A. Datum Consumer Digital Camera E100 Orange;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;1007;23
A. Datum Super-zoom Digital Camera X300 Green;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;1020;23
A. Datum Consumer Digital Camera E100 Green;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;1021;23
A. Datum Super-zoom Digital Camera X300 Azure;Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in;A. Datum Corporation;A. Datum;Luxo;96,08;290;1034;23
A. Datum Consumer Digital Camera E100 Azure;Digital camera, product type digital camera - compact;A. Datum Corporation;A. Datum;Luxo;143,26;281;1035;23
Fabrikam SLR Camera X147 Grey;Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;Fabrikam, Inc.;Fabrikam;Luxo;213,7;645;1116;24
Fabrikam SLR Camera X148 Silver Grey;Dynamic integrated dust reduction system;Fabrikam, Inc.;Fabrikam;Luxo;217,68;657;1120;24
